
    __                        __  ___    ________
   / /_____  _________  ___  / / /   |  / ____/ /
  / //_/ _ \/ ___/ __ \/ _ \/ / / /| | / /_  / /
 / ,< /  __/ /  / / / /  __/ / / ___ |/ __/ / /___
/_/|_|\___/_/  /_/ /_/\___/_/ /_/  |_/_/   /_____/
===================================================

<< [1m[92mkAFL Plotter[0m >>

00:01:09: Found 128 from   2 using afl_int_4  [.\x92P.\xacG ...x.;\xf2\x90.\xf3] (stage=initial , exit=R, favs=0, score=5.0 [0.0K, 18.76ms], prio=3.6, t=0.0min)
00:01:10: Found 129 from   2 using afl_int_4  [.\x92P.\xacG...\xffx.;\xf2\x90.\] (stage=initial , exit=T, favs=0, score=6.0 [0.0K, 36.18ms], prio=3.3, t=0.0min)
00:01:10: Found 130 from   6 using afl_flip_2 [|\xf1.\xe3\xf0\xf3\xfb\xba^\xa4\] (stage=initial , exit=R, favs=0, score=5.0 [0.2K, 9.80ms], prio=3.6, t=0.0min)
00:01:10: Found 131 from 112 using calibrate  [\xd7N \xfdV\x97-8N \xe3\xff\xff.] (stage=initial , exit=R, favs=0, score=2.0 [0.0K, 1.68ms], prio=5.0, t=0.0min)
00:01:11: Found 132 from 112 using stream_zer [\xd7\xf5t./8M\xff\xfd...........] (stage=redq/gri, exit=R, favs=25, score=6.0 [0.0K, 124.90ms], prio=15.8, t=0.0min)
00:01:11: Found 133 from  45 using afl_arith_ [\xd7\xf5d\xc6..8M\x80./\x80.{.\x] (stage=initial , exit=R, favs=0, score=5.0 [0.0K, 21.34ms], prio=3.6, t=0.0min)
00:01:11: Found 134 from 112 using stream_zer [\xd7\xf5t./8M\xff\xfdV\xc8u\x9a.] (stage=initial , exit=T, favs=0, score=8.0 [1.1K, 17.71ms], prio=3.0, t=0.0min)
00:01:11: Found 135 from 112 using stream_col [\xd7\xf5t./8M\xff\xfdV\xc8u\x9a\] (stage=initial , exit=T, favs=0, score=7.0 [0.1K, 50.65ms], prio=3.2, t=0.0min)
00:01:12: Found 136 from 112 using stream_col [\xd7\xf5t./8M\xff\xfdV\xc8u\x9a\] (stage=initial , exit=R, favs=0, score=6.0 [0.1K, 41.34ms], prio=3.3, t=0.0min)
00:01:12: Found 137 from 112 using stream_col [\xd7\xf5t./8M\xff\xfdV\xc8u\x9a.] (stage=initial , exit=T, favs=0, score=5.0 [0.1K, 17.76ms], prio=3.6, t=0.0min)
00:01:12: Found 138 from   6 using afl_flip_2 [|\xf1.\xe3\xcc\xf3\xfb\xba^\xa4\] (stage=initial , exit=R, favs=8, score=5.0 [0.2K, 13.22ms], prio=11.8, t=0.0min)
00:01:12: Found 139 from 112 using stream_col [\xd7\xf5t./8M\xff\xfdV\xc8u\x9a\] (stage=initial , exit=T, favs=0, score=7.0 [0.1K, 47.70ms], prio=3.2, t=0.0min)
00:01:14: Found 140 from   6 using afl_flip_2 [|\xf1.\xe3\xcc\xf3\xfb\xba^\xa4\] (stage=initial , exit=R, favs=0, score=5.0 [0.2K, 14.90ms], prio=3.6, t=0.0min)
00:01:14: Found 141 from   2 using afl_int_4  [.\x92P.\xacG\xff.Nx.;\xf2\x90.\x] (stage=initial , exit=R, favs=0, score=4.0 [0.0K, 7.91ms], prio=3.9, t=0.0min)
00:01:14: Found 142 from   2 using afl_int_4  [.\x92P.\xacG\xff.Nx.;\xf2\x90.\x] (stage=initial , exit=R, favs=0, score=5.0 [0.0K, 16.06ms], prio=3.6, t=0.0min)
00:01:15: Found 143 from 132 using trim       [\xd7\xf5t./8M\xff\xfdV\xc8u\x9a.] (stage=initial , exit=R, favs=0, score=6.0 [0.0K, 29.39ms], prio=3.3, t=0.0min)
00:01:15: Found 144 from   2 using afl_int_4  [.\x92P.\xacG\xff.Nx.;\xf2\x90.\x] (stage=initial , exit=R, favs=0, score=5.0 [0.0K, 21.46ms], prio=3.6, t=0.0min)
00:01:15: Found 145 from   2 using afl_int_4  [.\x92P.\xacG\xff.Nx.;\xf2\x90.\x] (stage=initial , exit=R, favs=0, score=5.0 [0.0K, 17.07ms], prio=3.6, t=0.0min)
00:01:16: Found 146 from  97 using stream_zer [\xd7\xf5d\xc6..8M\x80.M\x80.{.\x] (stage=initial , exit=R, favs=0, score=22.0 [16.1K, 30.92ms], prio=2.2, t=0.0min)
00:01:16: Found 147 from  92 using calibrate  [.w                              ] (stage=initial , exit=R, favs=0, score=2.0 [0.0K, 0.60ms], prio=5.0, t=0.0min)
00:01:16: Found 148 from  45 using afl_arith_ [\xd7\xf5d\xc6..8M\x80.M\x80.{.~\] (stage=initial , exit=R, favs=0, score=5.0 [0.0K, 19.35ms], prio=3.6, t=0.0min)
00:01:16: Found 149 from  92 using stream_zer [\xd7\xf5d..8M\x80.M\x80.{.\x82\x] (stage=initial , exit=R, favs=0, score=31.0 [64.1K, 31.96ms], prio=2.0, t=0.0min)
00:01:17: Found 150 from  45 using afl_arith_ [\xd7\xf5d\xc6..8M\x80.M\x80.{.z\] (stage=initial , exit=R, favs=0, score=5.0 [0.0K, 19.30ms], prio=3.6, t=0.0min)
00:01:17: Found 151 from  92 using stream_zer [\xd7\xf5d..8M\x80.M\x80.{.\x82\x] (stage=initial , exit=R, favs=0, score=6.0 [0.2K, 30.70ms], prio=3.3, t=0.0min)
00:01:17: Found 152 from  92 using stream_col [\xd7\xf5d..8M\x80.M\x80.{.\x82\x] (stage=initial , exit=R, favs=0, score=7.0 [0.1K, 56.63ms], prio=3.2, t=0.0min)
00:01:18: Found 153 from  97 using stream_col [\xd7\xf5d\xc6..8M\x80.M\x80.{.\x] (stage=initial , exit=R, favs=0, score=6.0 [0.1K, 31.30ms], prio=3.3, t=0.0min)
00:01:20: Found 154 from  40 using afl_flip_1 [\xd7\xf5t.\xaf8M\xff.V\xc8u\x9a\] (stage=initial , exit=R, favs=0, score=5.0 [0.0K, 18.11ms], prio=3.6, t=0.0min)
00:01:21: Found 155 from  40 using afl_flip_1 [\xd7\xf5t./8M\xff.V\xc8u\x9a\xa0] (stage=initial , exit=T, favs=0, score=8.0 [0.0K, 124.22ms], prio=3.0, t=0.0min)
00:01:22: Found 156 from   6 using afl_flip_2 [|\xf1.\xe3\xcc\xf3\xfb\xba^\xa4\] (stage=initial , exit=R, favs=0, score=5.0 [0.2K, 9.64ms], prio=3.6, t=0.0min)
00:01:23: Found 157 from  45 using afl_arith_ [\xd7\xf5d\xc6..8M\x80.M\x80.{.\x] (stage=initial , exit=R, favs=0, score=5.0 [0.0K, 23.01ms], prio=3.6, t=0.0min)
00:01:24: Found 158 from  40 using afl_flip_1 [\xd7\xf5t./8M\xff.V\xc8u\x9a\xa0] (stage=initial , exit=R, favs=0, score=5.0 [0.0K, 27.67ms], prio=3.6, t=0.0min)
00:01:25: Found 159 from  28 using afl_flip_1 [s`\xf7\xb6\xed\xa3\x93e.z\x98.\x] (stage=initial , exit=R, favs=0, score=6.0 [0.1K, 29.63ms], prio=3.3, t=0.0min)
00:01:25: Found 160 from  40 using afl_flip_2 [\xd7\xf5x./8M\xff.V\xc8u\x9a\xa0] (stage=initial , exit=R, favs=2, score=5.0 [0.0K, 16.42ms], prio=7.1, t=0.0min)
00:01:25: Found 161 from  40 using afl_flip_2 [\xd7\xf5t./XM\xff.V\xc8u\x9a\xa0] (stage=initial , exit=R, favs=0, score=5.0 [0.0K, 16.39ms], prio=3.6, t=0.0min)
00:01:26: Found 162 from  28 using afl_flip_1 [s`\xf7\xb6\xed\xa3\x93e.z\x98.\x] (stage=initial , exit=R, favs=0, score=6.0 [0.1K, 29.77ms], prio=3.3, t=0.0min)
00:01:26: Found 163 from  28 using afl_flip_1 [s`\xf7\xb6\xed\xa3\x93e.z\x98.\x] (stage=initial , exit=R, favs=0, score=6.0 [0.1K, 29.99ms], prio=3.3, t=0.0min)
00:01:29: Found 164 from  40 using afl_flip_2 [\xd7\xf5t./8M\xff.V\xc8u\x9a\xa0] (stage=initial , exit=R, favs=0, score=6.0 [0.0K, 38.56ms], prio=3.3, t=0.0min)
